_GENE,Genename,GeneID,log2FoldChange,padj,baseMean
Cacul1,Cacul1,ENSMUSG00000033417,0.0773245117583062,0.881402062828394,2034.7422148902
Gbas,Gbas,ENSMUSG00000029432,0.077300947667871,0.781313877396948,20565.3765126301
Rdh5,Rdh5,ENSMUSG00000025350,0.0772526714815966,0.924184329208554,131.217878069402
Scyl3,Scyl3,ENSMUSG00000026584,0.0772461901348142,0.857165468898664,332.238708116302
Supt7l,Supt7l,ENSMUSG00000053134,0.0772259515512239,0.820279510378135,484.064281198875
Abtb1,Abtb1,ENSMUSG00000030083,0.0771864850923123,0.859189913295622,1171.84978566385
Sumo1,Sumo1,ENSMUSG00000026021,0.0771438778192713,0.866008349760965,2039.81277586674
Pqlc3,Pqlc3,ENSMUSG00000045679,0.0771358391652188,0.942472208910993,72.239093121991
Hus1,Hus1,ENSMUSG00000020413,0.0770857297632333,0.857142186360453,552.290583229842
Znrd1,Znrd1,ENSMUSG00000036315,0.0770249730827107,0.873086132716373,345.236596235185
Rhno1,Rhno1,ENSMUSG00000048668,0.0770103564420233,0.875839494663038,211.687639563706
Rhpn2,Rhpn2,ENSMUSG00000030494,0.077001762467211,0.948974054957084,66.9612147236899
3110045C21Rik,3110045C21Rik,ENSMUSG00000097503,0.0769986516112322,0.963919327121472,24.9466945145359
Gm42810,Gm42810,ENSMUSG00000107060,0.076947654891677,0.989214145689366,2.49504207428264
4933430I17Rik,4933430I17Rik,ENSMUSG00000058046,0.0769359019832296,0.990512434016903,2.08789369268467
Nfia,Nfia,ENSMUSG00000028565,0.0768907404484706,0.919494936187408,1134.80965873066
Eif5a,Eif5a,ENSMUSG00000078812,0.0768543792540437,0.788389266307436,11052.8997485651
Rab31,Rab31,ENSMUSG00000056515,0.0768371924970063,0.918229933989539,388.354172752068
Ndufa2,Ndufa2,ENSMUSG00000014294,0.0767755196597308,0.858365001560503,3331.7131183814
Gm14326,Gm14326,ENSMUSG00000078862,0.0767175126185965,0.874734773763073,282.210640641196
Afg1l,Afg1l,ENSMUSG00000038302,0.0766927144362557,0.844788913990619,764.644986890347
Rpl36al,Rpl36al,ENSMUSG00000049751,0.0766726136786939,0.850883282559448,1005.37185202639
Zfp90,Zfp90,ENSMUSG00000031907,0.0766283599381571,0.943523437087085,106.535589530563
Stx18,Stx18,ENSMUSG00000029125,0.0765496064715987,0.830412493573271,608.596756743208
Vwa3b,Vwa3b,ENSMUSG00000050122,0.0765428209333633,0.949806334627309,135.258654826696
Taf1b,Taf1b,ENSMUSG00000059669,0.0765418575415974,0.898203764117107,270.68165571983
Atp8a2,Atp8a2,ENSMUSG00000021983,0.0765192181146883,0.942472208910993,128.902518841592
Kif20a,Kif20a,ENSMUSG00000003779,0.0764802059119608,0.965747984475207,37.3804644040798
Cntln,Cntln,ENSMUSG00000038070,0.0764496808490948,0.940238668126534,138.764882192785
Ric8a,Ric8a,ENSMUSG00000025485,0.0764477351262422,0.811209934391478,736.587302768414
2410015M20Rik,2410015M20Rik,ENSMUSG00000049760,0.0764114805866311,0.794950361881084,1202.85348684695
Stard7,Stard7,ENSMUSG00000027367,0.0764110893729052,0.873183198899442,7590.90939398889
Cdc23,Cdc23,ENSMUSG00000024370,0.0763014804588878,0.834153992698753,910.598005282016
Ecscr,Ecscr,ENSMUSG00000073599,0.0762438863535431,0.896250502678391,327.390885131425
Crip2,Crip2,ENSMUSG00000006356,0.0762311928789716,0.901734953915246,1229.04848682771
Dgkb,Dgkb,ENSMUSG00000036095,0.0761672448268657,0.960905856425399,31.7932356477814
Endod1,Endod1,ENSMUSG00000037419,0.0761320334585935,0.926216044239436,206.615551112993
Cops5,Cops5,ENSMUSG00000025917,0.0761287031639101,0.773106018267469,5034.4894783734
D730003I15Rik,D730003I15Rik,ENSMUSG00000073478,0.0760650057285565,0.957687122706115,45.1984726824952
Tfrc,Tfrc,ENSMUSG00000022797,0.0760555984777246,0.943592139711928,9928.24014013115
Dynlt1c,Dynlt1c,ENSMUSG00000000579,0.076035572829357,0.963781793154804,28.5997693405535
Socs5,Socs5,ENSMUSG00000037104,0.0759850208660683,0.883562175516088,575.627995269003
Ndufa9,Ndufa9,ENSMUSG00000000399,0.0759778391049485,0.812962044752363,11407.6746568964
Irak4,Irak4,ENSMUSG00000059883,0.0758459201239982,0.942472208910993,89.2082283510649
Panx1,Panx1,ENSMUSG00000031934,0.075810509288566,0.943523437087085,322.863013674845
Gatad1,Gatad1,ENSMUSG00000007415,0.075776958903199,0.867437821372633,2240.56721864561
Rbbp7,Rbbp7,ENSMUSG00000031353,0.0757479609626879,0.797194899078615,4632.31602756463
Arl6,Arl6,ENSMUSG00000022722,0.0757178181685698,0.946117453862682,119.022942766996
Shc1,Shc1,ENSMUSG00000042626,0.0757120304556755,0.801227271476509,981.211189402667
Khdrbs1,Khdrbs1,ENSMUSG00000028790,0.0756947827041122,0.851954472606099,1357.79465717401
Tbk1,Tbk1,ENSMUSG00000020115,0.0756169733518327,0.850708102358569,646.681389042889
Ddx17,Ddx17,ENSMUSG00000055065,0.0756054996436406,0.786040856892032,5528.82978997544
Gm12097,Gm12097,ENSMUSG00000081887,0.0755638243613629,0.969420476019126,27.4292276211889
Pcgf2,Pcgf2,ENSMUSG00000018537,0.0755454600853963,0.935021183607195,88.1887855134815
Ripk2,Ripk2,ENSMUSG00000041135,0.0755028120708661,0.923591501714042,115.3825277449
Pak1ip1,Pak1ip1,ENSMUSG00000038683,0.0754656161344624,0.778317533332702,1475.80402022509
Tmed10,Tmed10,ENSMUSG00000021248,0.0753887458056981,0.869164442723423,4130.85909591991
Gm26853,Gm26853,ENSMUSG00000097230,0.0753842170232942,0.964387965423249,49.967512561681
Kidins220,Kidins220,ENSMUSG00000036333,0.0753640672497679,0.860541164638838,2546.08669671918
Gm16537,Gm16537,ENSMUSG00000089671,0.0753585394543637,0.977126346376318,12.0691427054117
0610043K17Rik,0610043K17Rik,ENSMUSG00000087361,0.0753475133143119,0.974617270263973,19.6678889800772
Carns1,Carns1,ENSMUSG00000075289,0.0753010262971295,0.874372154922486,1702.87167226661
BC037039,BC037039,ENSMUSG00000103309,0.0752992036323745,0.977126346376318,9.84997063588335
Pex6,Pex6,ENSMUSG00000002763,0.0752962220190862,0.799269382049969,1105.79539130366
Gmds,Gmds,ENSMUSG00000038372,0.0752817534129196,0.951086149873089,66.7375688479141
Klrb1c,Klrb1c,ENSMUSG00000030325,0.0751968628688621,0.98986879714326,2.15790111933623
Cryab,Cryab,ENSMUSG00000032060,0.0751840715394769,0.884609458852178,24350.838974245
Tmem245,Tmem245,ENSMUSG00000055296,0.0751008287546471,0.859015804494068,1829.40074033848
Ccdc14,Ccdc14,ENSMUSG00000022833,0.0751001501482998,0.914203948285586,172.886364879832
Sf3b3,Sf3b3,ENSMUSG00000033732,0.0750684068197794,0.801765360669412,1469.9856668825
Atp1a1,Atp1a1,ENSMUSG00000033161,0.0750621300859718,0.699431130349959,5738.53633355932
Gsap,Gsap,ENSMUSG00000039934,0.0750443496629743,0.936561896287976,85.7862079011698
Mfap1a,Mfap1a,ENSMUSG00000068479,0.0750154755935505,0.88694523882361,322.163921607875
Gm26734,Gm26734,ENSMUSG00000097460,0.0749979494180656,0.985294766834778,4.73154315732197
Nfat5,Nfat5,ENSMUSG00000003847,0.0747506394668973,0.869164442723423,1348.66721020437
Rpl39-ps,Rpl39-ps,ENSMUSG00000036305,0.0746775669597236,0.983967057262829,5.39977881197863
Timm50,Timm50,ENSMUSG00000003438,0.0746135511961514,0.806814048029636,1484.11542947009
Dpep1,Dpep1,ENSMUSG00000019278,0.0746086285752379,0.89619254804656,880.746413771387
Ucp2,Ucp2,ENSMUSG00000033685,0.0745215084871603,0.941092362741346,671.534014147205
Klf12,Klf12,ENSMUSG00000072294,0.0745043988926221,0.964826553749316,86.6901194533651
Gnl2,Gnl2,ENSMUSG00000028869,0.074445135365511,0.834239259316351,2010.44212082261
Srxn1,Srxn1,ENSMUSG00000032802,0.0744374668471641,0.903798024724202,1327.50446004152
Cstf2,Cstf2,ENSMUSG00000031256,0.0744364362461398,0.857284632413676,486.681595391889
Ugdh,Ugdh,ENSMUSG00000029201,0.0744304564331146,0.868218739309688,324.888198784722
Vhl,Vhl,ENSMUSG00000033933,0.0743889336611929,0.922729089499,283.513693278866
Gm16244,Gm16244,ENSMUSG00000090235,0.0743879461263897,0.987947945826955,4.40984320708441
Ogfod2,Ogfod2,ENSMUSG00000023707,0.0743683351241143,0.874648194260525,430.978085837212
Rgs11,Rgs11,ENSMUSG00000024186,0.0743516456410991,0.961966549158892,36.4059563928263
Tyms,Tyms,ENSMUSG00000025747,0.0743009553890842,0.962970079712486,27.3323879075929
Polr2m,Polr2m,ENSMUSG00000032199,0.074278877375219,0.858365001560503,6611.34534606863
Dgkg,Dgkg,ENSMUSG00000022861,0.0742764610693502,0.96887880525391,19.5966071674163
Timm22,Timm22,ENSMUSG00000020843,0.0742622488466714,0.847783556057175,1342.6184579509
Lrrc40,Lrrc40,ENSMUSG00000063052,0.0742564811009614,0.899150709988715,375.983483994558
Olfml1,Olfml1,ENSMUSG00000051041,0.0742564271703431,0.949167205316807,62.9009899027357
Marf1,Marf1,ENSMUSG00000060657,0.0742559927895982,0.81927026320721,1594.44074670551
Ythdf1,Ythdf1,ENSMUSG00000038848,0.0742310465067396,0.801413324936947,1710.48074115792
Rpl7l1,Rpl7l1,ENSMUSG00000063888,0.0742055996986033,0.790767877582186,1368.00221447628
Gabarapl2,Gabarapl2,ENSMUSG00000031950,0.0741654110923734,0.839360046219815,2865.54325009447
Gm11814,Gm11814,ENSMUSG00000084215,0.0741620814631404,0.96964295798957,20.9712764166415
Rps12,Rps12,ENSMUSG00000061983,0.0741508529644671,0.822593404212808,2883.66348643548
Asxl1,Asxl1,ENSMUSG00000042548,0.0741352018251121,0.857165468898664,855.392179048405
Gemin5,Gemin5,ENSMUSG00000037275,0.0741069353695957,0.819977578182488,909.814894930126
Rnd3,Rnd3,ENSMUSG00000017144,0.0741056747047147,0.922729089499,201.503348413061
Ank1,Ank1,ENSMUSG00000031543,0.0740693813723111,0.859189913295622,23911.9062738203
Kdm6a,Kdm6a,ENSMUSG00000037369,0.0740054969864352,0.899150709988715,712.231590354393
Rrm1,Rrm1,ENSMUSG00000030978,0.0739496155488688,0.773680670671406,1801.0119924378
Celsr3,Celsr3,ENSMUSG00000023473,0.0739154550502285,0.988560019780058,4.04395440212029
Eif1b,Eif1b,ENSMUSG00000006941,0.0738282801596454,0.841997618360759,872.977460799193
Gm13326,Gm13326,ENSMUSG00000082235,0.07382004768041,0.989943363447846,2.45400684984602
Pnn,Pnn,ENSMUSG00000020994,0.0737460119416161,0.820066521022284,1820.19217722601
Adam9,Adam9,ENSMUSG00000031555,0.0737428459126202,0.817969703785388,3698.58782438766
Nelfe,Nelfe,ENSMUSG00000024369,0.073742362286348,0.887486897033376,268.127146363503
Avpr1a,Avpr1a,ENSMUSG00000020123,0.0737365132349364,0.959345483684342,47.5073619036784
Clcc1,Clcc1,ENSMUSG00000027884,0.0737347411792108,0.819669994048351,1423.67780322304
Lfng,Lfng,ENSMUSG00000029570,0.0736544681763666,0.913365578601562,191.859164406571
Phf23,Phf23,ENSMUSG00000018572,0.073652556439483,0.899451947263776,684.978441503869
Rabl3,Rabl3,ENSMUSG00000022827,0.0736171705839246,0.882764306356733,279.859873671495
Ankle2,Ankle2,ENSMUSG00000029501,0.0735918562027219,0.825707121489235,1496.66347504725
Pcyt2,Pcyt2,ENSMUSG00000025137,0.073584439488844,0.860365529255009,1263.30755368857
Dmap1,Dmap1,ENSMUSG00000009640,0.073555407261294,0.870453642729562,569.519776945485
Rimkla,Rimkla,ENSMUSG00000048899,0.0735398051413732,0.989796399767064,2.84455786773684
Gm8378,Gm8378,ENSMUSG00000090722,0.0734848793098299,0.992046322007757,2.30634411950048
Arhgap22,Arhgap22,ENSMUSG00000063506,0.0734619765860325,0.955312127817741,42.3884442792721
Snrpn,Snrpn,ENSMUSG00000102252,0.0734084533059321,0.839360046219815,1593.42140283196
Gm12286,Gm12286,ENSMUSG00000081600,0.073388564577446,0.960633767792921,74.5172882800639
Sephs1,Sephs1,ENSMUSG00000026662,0.0733067039745154,0.858300833435747,1042.21559777387
Harbi1,Harbi1,ENSMUSG00000027243,0.0732688101384159,0.878373238743746,277.758535431053
Gm27037,Gm27037,ENSMUSG00000098126,0.0732349301409509,0.990515163227514,2.17691623922923
Prpf38b,Prpf38b,ENSMUSG00000027881,0.0732240299886493,0.815990966986084,1282.51127677062
Tarsl2,Tarsl2,ENSMUSG00000030515,0.0732119289092061,0.806308581406932,3835.0203358647
Tsga10,Tsga10,ENSMUSG00000060771,0.0731758774368797,0.913236158352976,279.192888043397
Cenpk,Cenpk,ENSMUSG00000021714,0.0731375114082149,0.971162613141198,18.4984222066793
Decr2,Decr2,ENSMUSG00000036775,0.0730346775515504,0.938609058570799,153.158329353196
Sirpa,Sirpa,ENSMUSG00000037902,0.0730325820001979,0.895877414009626,428.177748106771
Hcn1,Hcn1,ENSMUSG00000021730,0.0730296107323537,0.978969594585399,9.07336803799898
Bco2,Bco2,ENSMUSG00000032066,0.0729856144739034,0.980593871950442,8.02413222262676
Gm42790,Gm42790,ENSMUSG00000106840,0.072979867718941,0.961681213881189,44.3590598194765
Rnf111,Rnf111,ENSMUSG00000032217,0.0729630516982173,0.873020641934438,518.324769938776
Il1rap,Il1rap,ENSMUSG00000022514,0.0729399572418112,0.948365472616216,117.842432695434
Bag1,Bag1,ENSMUSG00000028416,0.0729312267880261,0.841537991908894,5615.2243988904
Parg,Parg,ENSMUSG00000021911,0.0729199098530567,0.810262881664093,1007.73429160511
Pitpnb,Pitpnb,ENSMUSG00000050017,0.072908542985296,0.803599592106106,1145.33536397126
Cdk8,Cdk8,ENSMUSG00000029635,0.0728862229291998,0.884663341521878,581.974356318915
Stxbp5,Stxbp5,ENSMUSG00000019790,0.07287270878341,0.855043494557847,771.77699745905
Gtf2h5,Gtf2h5,ENSMUSG00000034345,0.0728476263357198,0.850989157877457,1520.60022216943
B230354K17Rik,B230354K17Rik,ENSMUSG00000097119,0.0728121211312208,0.878579211083981,542.608883706125
Rala,Rala,ENSMUSG00000008859,0.0727847541422338,0.870453642729562,1288.60913346572
Cct2,Cct2,ENSMUSG00000034024,0.0727234212668015,0.788389266307436,4590.94947259576
Med17,Med17,ENSMUSG00000031935,0.0726723493119298,0.856637125235984,425.978530259192
Eapp,Eapp,ENSMUSG00000054302,0.0725958670174209,0.825442762770067,895.43417045461
Klk8,Klk8,ENSMUSG00000064023,0.0725834697860846,0.963314726997108,42.0666645222261
Tk1,Tk1,ENSMUSG00000025574,0.0725684525352794,0.918229933989539,153.413758561119
Mllt10,Mllt10,ENSMUSG00000026743,0.0724685551049472,0.850074413864363,795.029861347838
Skp1a,Skp1a,ENSMUSG00000036309,0.072460561202189,0.69664588025651,9203.07085298137
Copg2,Copg2,ENSMUSG00000025607,0.0724466700061052,0.850708102358569,862.200070985782
Tmem59,Tmem59,ENSMUSG00000028618,0.0724247273953172,0.736870976874842,3297.20891965863
Hadh,Hadh,ENSMUSG00000027984,0.0723786475675681,0.857284632413676,7220.53462389931
Aarsd1,Aarsd1,ENSMUSG00000075528,0.0723642005453982,0.980292601378304,8.72405990026394
Gm10638,Gm10638,ENSMUSG00000074178,0.0723176267291821,0.971930257669199,22.7098606138561
Dnajc15,Dnajc15,ENSMUSG00000022013,0.0722507252416159,0.813095834877746,1592.78274266797
Gm45059,Gm45059,ENSMUSG00000108536,0.072230922617796,0.989943363447846,2.85816540200079
Alkbh7,Alkbh7,ENSMUSG00000002661,0.0722192367215359,0.858365001560503,417.920001921305
Sp1,Sp1,ENSMUSG00000001280,0.0722140025518106,0.825114716655475,983.318053534753
Tcaf2,Tcaf2,ENSMUSG00000029851,0.0722005537692857,0.929981778693461,105.934588887878
Jkamp,Jkamp,ENSMUSG00000005078,0.0721935306332309,0.859189913295622,410.807372166031
Gm44645,Gm44645,ENSMUSG00000108601,0.0721907900543352,0.95593619405658,39.1764891362253
Ndufv2,Ndufv2,ENSMUSG00000024099,0.0721467555748861,0.789714336827465,9797.37529741343
Paqr8,Paqr8,ENSMUSG00000025931,0.0721447255081497,0.959345483684342,50.8459197106151
Nup155,Nup155,ENSMUSG00000022142,0.0721305649272131,0.850189919273534,576.102267835733
Slc4a8,Slc4a8,ENSMUSG00000023032,0.0719756590299637,0.920623021872193,183.683506625132
Marveld1,Marveld1,ENSMUSG00000044345,0.0719563855149442,0.923111812695097,481.123398884083
Timm29,Timm29,ENSMUSG00000048429,0.0718590249334343,0.850074413864363,3626.69416529763
Akr1a1,Akr1a1,ENSMUSG00000028692,0.0718341744361397,0.795306398059681,7095.58446916258
Aes,Aes,ENSMUSG00000054452,0.071828262844467,0.820066521022284,22549.2397198969
Cers6,Cers6,ENSMUSG00000027035,0.0718256915666885,0.959345483684342,57.1845353458576
Lamp1,Lamp1,ENSMUSG00000031447,0.0717182533651427,0.778317533332702,19009.3724614887
Ubp1,Ubp1,ENSMUSG00000009741,0.0716992040018886,0.875020955692648,1222.18243708221
Manbal,Manbal,ENSMUSG00000063019,0.071688608228507,0.898203764117107,475.293792997698
Mcm8,Mcm8,ENSMUSG00000027353,0.0716319002263946,0.93764127944999,87.4143132686101
Fam149b,Fam149b,ENSMUSG00000039599,0.0716077973418327,0.842091859764256,745.430957379342
Selenoi,Selenoi,ENSMUSG00000075703,0.07149195997109,0.874734773763073,559.705439009573
Tyw3,Tyw3,ENSMUSG00000047583,0.0714567862412094,0.921389000681851,147.547519883268
Hnrnpll,Hnrnpll,ENSMUSG00000024095,0.0714517488625823,0.889287590319379,831.821003436834
Hcls1,Hcls1,ENSMUSG00000022831,0.0714316465974674,0.932764510585751,176.679777981723
Bicc1,Bicc1,ENSMUSG00000014329,0.0713068240557828,0.909404707126012,501.6271815679
2610021A01Rik,2610021A01Rik,ENSMUSG00000091474,0.0712990030532579,0.858365001560503,448.014362450847
Rin2,Rin2,ENSMUSG00000001768,0.071285825272696,0.90900683155719,561.739290068885
Cutc,Cutc,ENSMUSG00000025193,0.0712323912473505,0.868218739309688,789.945672055312
Reps2,Reps2,ENSMUSG00000040855,0.0711913878688603,0.947817074523855,83.8170193495679
6330403K07Rik,6330403K07Rik,ENSMUSG00000018451,0.0711560670898746,0.984533380997949,5.02052659154028
Parva,Parva,ENSMUSG00000030770,0.0711462449325261,0.911282508480153,911.691849891806
Rdh14,Rdh14,ENSMUSG00000020621,0.0711314165530325,0.808187583408976,1615.88629773324
Zfp706,Zfp706,ENSMUSG00000062397,0.0711272118176168,0.858300833435747,1992.12089501493
Klhl41,Klhl41,ENSMUSG00000075307,0.0711058213804204,0.796450039905514,26718.294657892
Fam181b,Fam181b,ENSMUSG00000051515,0.0710328917593779,0.963040395192855,58.6641337918373
Tcf25,Tcf25,ENSMUSG00000001472,0.0709631819141781,0.845379558262945,10366.9930775246
Oxsr1,Oxsr1,ENSMUSG00000036737,0.0709450800431817,0.839360046219815,3980.57094338569
Pyroxd1,Pyroxd1,ENSMUSG00000041671,0.0708767009632269,0.850074413864363,568.178753222815
C1qc,C1qc,ENSMUSG00000036896,0.0708397840396028,0.935021183607195,385.429500265511
Eef1e1,Eef1e1,ENSMUSG00000001707,0.0708346547809638,0.863534339836484,444.00627777463
Syce2,Syce2,ENSMUSG00000003824,0.0708071196982912,0.978872850437786,10.2356914554836
Bcas3,Bcas3,ENSMUSG00000059439,0.0707646926464947,0.858365001560503,1469.89948410082
Fastkd5,Fastkd5,ENSMUSG00000079043,0.070751212787777,0.907500095478411,249.546724317723
Rpl5,Rpl5,ENSMUSG00000058558,0.0707185695817994,0.858901644801051,3481.14258404287
Mpdu1,Mpdu1,ENSMUSG00000018761,0.0706973423480041,0.904540239345612,281.425927895985
Nanog,Nanog,ENSMUSG00000012396,0.0706674599117149,0.990515163227514,2.66900078717967
Ttc27,Ttc27,ENSMUSG00000024078,0.0705984593252242,0.870880052809864,449.745526908967
Cd99l2,Cd99l2,ENSMUSG00000035776,0.0705809333321417,0.818929725276768,4253.83886396528
Rab34,Rab34,ENSMUSG00000002059,0.0705542797374569,0.932565908435389,136.671785958414
Bnip2,Bnip2,ENSMUSG00000011958,0.0705438367568629,0.759265580752126,3702.27779073113
Arhgap29,Arhgap29,ENSMUSG00000039831,0.0704943359483315,0.908175199309743,1220.70896868281
Sema6b,Sema6b,ENSMUSG00000001227,0.0704669004988572,0.936669288092084,285.173771994047
Nop58,Nop58,ENSMUSG00000026020,0.0704015190156685,0.850074413864363,742.228154478928
Cct6a,Cct6a,ENSMUSG00000029447,0.0703910976637969,0.804658428724065,5308.69545773967
Gm6245,Gm6245,ENSMUSG00000090475,0.0702870050183143,0.990489739757147,2.50065691300678
Acbd3,Acbd3,ENSMUSG00000026499,0.0702327096497626,0.878870731405835,573.021845390586
Aifm1,Aifm1,ENSMUSG00000036932,0.0702074789724906,0.850708102358569,2049.85651732098
Prelid1,Prelid1,ENSMUSG00000021486,0.0701707565767735,0.872100937605888,518.185255612224
C030010L15Rik,C030010L15Rik,ENSMUSG00000097874,0.0701587697917771,0.983967057262829,7.50058231091283
Hs3st5,Hs3st5,ENSMUSG00000044499,0.0701436557082818,0.942472208910993,327.083809468644
Galnt10,Galnt10,ENSMUSG00000020520,0.0700748861282418,0.914642708995198,507.199656001764
Lrrc57,Lrrc57,ENSMUSG00000027286,0.0700226364810836,0.845381351280837,685.38198143441
Trhde,Trhde,ENSMUSG00000050663,0.0700017607469996,0.97868841218844,11.9401500920036
2810030D12Rik,2810030D12Rik,ENSMUSG00000099338,0.0699234825197818,0.974142958732611,15.0152975425196
Id3,Id3,ENSMUSG00000007872,0.0698863713667591,0.908641213784041,513.570887391634
Ppm1d,Ppm1d,ENSMUSG00000020525,0.0698741140527975,0.905339578575295,275.712158463574
Ate1,Ate1,ENSMUSG00000030850,0.0698724883126443,0.874797111002423,2123.14266617826
BC026762,BC026762,ENSMUSG00000108413,0.069852761260855,0.944564999195807,92.2724670051933
Slc43a2,Slc43a2,ENSMUSG00000038178,0.0698301951636836,0.884331868530128,1229.43648839692
Mbtd1,Mbtd1,ENSMUSG00000059474,0.069774214809599,0.903721727859563,505.156491802095
Polr2h,Polr2h,ENSMUSG00000021018,0.0697535671870461,0.901962956337831,239.436385167881
Rbm5,Rbm5,ENSMUSG00000032580,0.0697028901063555,0.867644258428994,2569.54541305082
Kifap3,Kifap3,ENSMUSG00000026585,0.0696512629917765,0.820755105938016,1728.73098778817
2900093K20Rik,2900093K20Rik,ENSMUSG00000099632,0.0696125099601131,0.972368548786171,24.3018566118364
Gm29739,Gm29739,ENSMUSG00000104083,0.0695647294684701,0.985342032913166,5.56333591201933
Exo1,Exo1,ENSMUSG00000039748,0.0695607002151618,0.989501196264682,2.95355979528503
